id,from_card_id,to_card_id,amount,status,created_at,transaction_type,is_flagged
428,780,578,902011,success,2025-05-04 19:45:30,deposit,False
429,5,626,7497424,pending,2025-03-23 09:45:30,withdrawal,False
430,320,240,13580282,failed,2025-02-15 21:45:30,transfer,False
431,747,592,10105664,success,2025-02-06 08:45:30,transfer,False
432,399,187,2764479,success,2025-02-25 00:45:30,transfer,False
433,1069,560,14206395,failed,2025-02-06 16:45:30,transfer,True
434,976,452,960178,pending,2025-03-03 14:45:30,deposit,False
435,464,242,11423988,success,2025-03-02 02:45:30,deposit,False
436,324,786,9645785,success,2025-03-22 18:45:30,deposit,False
437,523,302,14413937,pending,2025-03-24 10:45:30,transfer,True
438,106,312,5645737,pending,2025-04-23 02:45:30,transfer,False
439,308,107,5615670,pending,2025-03-30 14:45:30,withdrawal,False
440,524,425,14291934,success,2025-02-21 14:45:30,deposit,True
441,1114,632,12878672,success,2025-02-21 14:45:30,withdrawal,False
442,312,710,568160,failed,2025-05-02 02:45:30,withdrawal,False
443,671,1100,2199018,failed,2025-02-12 23:45:30,withdrawal,False
444,1033,280,3875937,success,2025-03-15 02:45:30,transfer,False
445,550,91,4335627,failed,2025-04-03 15:45:30,withdrawal,False
446,890,287,2978155,pending,2025-04-30 21:45:30,transfer,False
447,1173,46,14632968,failed,2025-04-18 09:45:30,transfer,True
448,992,477,10122785,pending,2025-04-02 22:45:30,transfer,False
449,209,800,275290,success,2025-02-15 11:45:30,deposit,False
450,385,531,1214691,success,2025-04-16 19:45:30,deposit,False
451,182,44,6062716,failed,2025-04-29 20:45:30,transfer,False
452,595,713,7438832,pending,2025-02-23 00:45:30,deposit,False
453,1094,655,7419409,pending,2025-02-06 17:45:30,deposit,False
454,265,924,1373685,failed,2025-04-01 10:45:30,deposit,False
455,641,1123,10363397,pending,2025-03-31 01:45:30,transfer,False
456,575,542,1712553,success,2025-04-25 12:45:30,transfer,False
457,1080,747,12537714,failed,2025-02-28 13:45:30,transfer,False
458,462,273,7864699,failed,2025-02-08 13:45:30,withdrawal,False
459,585,743,3019193,success,2025-02-22 06:45:30,withdrawal,False
460,723,1025,7243385,failed,2025-03-31 22:45:30,deposit,False
461,937,800,5626392,failed,2025-04-13 22:45:30,transfer,False
462,947,235,2338491,failed,2025-03-21 15:45:30,deposit,False
463,121,505,8679489,failed,2025-03-28 12:45:30,withdrawal,False
464,919,470,14237317,pending,2025-03-03 19:45:30,transfer,True
465,1098,1125,3619427,pending,2025-04-18 20:45:30,deposit,False
466,686,654,13153454,pending,2025-02-28 05:45:30,withdrawal,False
467,224,39,2416229,failed,2025-03-20 07:45:30,withdrawal,False
468,698,711,1399392,pending,2025-04-06 04:45:30,withdrawal,False
469,945,729,12120435,pending,2025-03-22 19:45:30,transfer,False
470,424,174,6935544,pending,2025-02-15 02:45:30,deposit,False
471,300,759,5600824,failed,2025-03-09 16:45:30,transfer,False
472,547,731,2813933,success,2025-02-26 12:45:30,withdrawal,False
473,1093,920,4856381,success,2025-03-29 18:45:30,deposit,False
474,494,150,5477047,success,2025-04-20 07:45:30,withdrawal,False
475,362,584,10237836,pending,2025-05-04 14:45:30,deposit,False
476,759,539,4253313,pending,2025-04-26 16:45:30,transfer,False
477,1189,299,7234344,success,2025-03-05 07:45:30,withdrawal,False
478,1102,9,10329306,pending,2025-02-15 04:45:30,transfer,False
479,86,1186,13833901,failed,2025-04-27 02:45:30,deposit,False
480,20,1191,10278133,success,2025-03-29 08:45:30,transfer,False
481,74,1027,7344000,failed,2025-04-30 17:45:30,deposit,False
482,894,57,6804825,failed,2025-04-26 14:45:30,deposit,False
483,371,226,9462205,failed,2025-03-06 00:45:30,deposit,False
484,84,1040,13721225,pending,2025-02-05 05:45:30,deposit,False
485,751,1144,4944913,success,2025-02-18 19:45:30,deposit,False
486,832,1141,893781,failed,2025-02-16 03:45:30,deposit,False
487,906,628,7606026,success,2025-05-06 03:45:30,transfer,False
488,675,612,12303477,success,2025-02-27 15:45:30,deposit,False
489,396,604,7178543,pending,2025-02-22 11:45:30,deposit,False
490,850,142,5153059,failed,2025-04-15 18:45:30,withdrawal,False
491,557,701,296148,failed,2025-03-08 07:45:30,withdrawal,False
492,593,349,9037136,success,2025-02-15 17:45:30,transfer,False
493,598,1106,4552574,failed,2025-02-15 15:45:30,deposit,False
494,610,456,12759463,failed,2025-02-17 02:45:30,transfer,False
495,396,33,6580348,failed,2025-03-29 00:45:30,transfer,False
496,1120,200,11443941,pending,2025-03-15 06:45:30,transfer,False
497,412,382,4945899,success,2025-04-01 13:45:30,deposit,False
498,683,703,5423140,success,2025-04-11 00:45:30,transfer,False
499,345,1101,8481571,success,2025-02-09 00:45:30,deposit,False
500,445,965,9443236,pending,2025-02-21 02:45:30,transfer,False
501,765,567,1442150,success,2025-03-09 17:45:30,withdrawal,False
502,615,297,14511087,pending,2025-03-22 06:45:30,withdrawal,True
503,183,244,11638017,success,2025-02-24 05:45:30,transfer,False
504,621,970,367651,failed,2025-02-19 08:45:30,transfer,False
505,654,876,847995,pending,2025-04-25 04:45:30,transfer,False
506,411,1198,843941,failed,2025-03-09 01:45:30,withdrawal,False
507,670,530,13469312,success,2025-02-20 07:45:30,deposit,False
508,364,1020,7141183,pending,2025-04-21 07:45:30,withdrawal,False
509,669,444,9665548,pending,2025-04-02 03:45:30,deposit,False
510,675,1156,468902,success,2025-03-07 22:45:30,transfer,False
511,157,329,1953365,pending,2025-03-12 05:45:30,withdrawal,False
512,813,270,10233253,pending,2025-02-09 20:45:30,transfer,False
513,1025,198,12363293,pending,2025-04-04 03:45:30,transfer,False
514,716,496,14384907,pending,2025-04-26 07:45:30,withdrawal,True
515,576,1134,10768554,failed,2025-03-12 20:45:30,withdrawal,False
516,700,21,14116360,pending,2025-03-11 09:45:30,withdrawal,True
517,1094,1117,12238120,success,2025-04-07 12:45:30,deposit,False
518,580,539,3319646,success,2025-03-09 03:45:30,deposit,False
519,336,843,11032843,failed,2025-03-29 13:45:30,withdrawal,False
520,735,468,14923720,failed,2025-04-18 03:45:30,withdrawal,True
521,142,662,6883545,failed,2025-02-24 11:45:30,withdrawal,False
522,116,789,13813543,pending,2025-03-29 08:45:30,withdrawal,False
523,164,299,12793464,failed,2025-03-24 13:45:30,transfer,False
524,1088,584,7896580,success,2025-04-19 21:45:30,deposit,False
525,492,136,11628187,success,2025-03-11 02:45:30,transfer,False
526,859,624,14622450,success,2025-02-14 12:45:30,transfer,True
527,381,1177,9267141,pending,2025-03-20 03:45:30,withdrawal,False
528,648,718,8086387,pending,2025-02-10 08:45:30,deposit,False
529,630,861,14381185,success,2025-04-23 08:45:30,withdrawal,True
530,56,1116,4259052,success,2025-03-04 13:45:30,deposit,False
531,21,949,3921964,failed,2025-03-06 06:45:30,transfer,False
532,215,8,14640282,failed,2025-04-11 15:45:30,withdrawal,True
533,1182,439,3974304,failed,2025-05-02 22:45:30,deposit,False
534,19,704,3217156,success,2025-02-18 00:45:30,transfer,False
535,1045,977,9177415,failed,2025-04-14 11:45:30,transfer,False
536,439,105,9739395,success,2025-04-25 17:45:30,transfer,False
537,183,718,3636550,failed,2025-02-11 16:45:30,deposit,False
538,902,910,1745607,failed,2025-04-02 22:45:30,deposit,False
539,992,566,5230098,pending,2025-04-11 19:45:30,transfer,False
540,1184,192,12426805,failed,2025-03-30 11:45:30,transfer,False
541,1085,801,12809178,pending,2025-04-22 21:45:30,deposit,False
542,143,760,13007080,success,2025-04-01 13:45:30,transfer,False
543,899,486,20060,success,2025-04-24 01:45:30,transfer,False
544,244,273,13674840,failed,2025-05-06 03:45:30,transfer,False
545,353,96,7057401,pending,2025-04-04 00:45:30,transfer,False
546,442,462,7105663,pending,2025-04-03 07:45:30,deposit,False
547,613,71,4135629,pending,2025-03-02 21:45:30,withdrawal,False
548,1044,463,8401730,failed,2025-03-30 01:45:30,withdrawal,False
549,412,551,9473454,pending,2025-03-04 14:45:30,transfer,False
550,464,86,3927674,pending,2025-04-18 13:45:30,transfer,False
551,900,494,14465095,pending,2025-02-24 18:45:30,deposit,True
552,692,958,8094883,success,2025-03-27 15:45:30,transfer,False
553,362,1083,13666162,failed,2025-03-13 00:45:30,withdrawal,False
554,899,733,7209654,success,2025-04-17 12:45:30,transfer,False
555,1199,171,3835406,success,2025-02-23 15:45:30,deposit,False
556,368,907,11030391,pending,2025-02-28 13:45:30,transfer,False
557,787,1050,5947317,pending,2025-04-27 02:45:30,transfer,False
558,540,96,9836805,failed,2025-05-02 19:45:30,deposit,False
559,649,444,5742399,success,2025-02-10 19:45:30,withdrawal,False
560,510,1028,750247,failed,2025-04-18 16:45:30,withdrawal,False
561,525,799,11178190,pending,2025-02-23 22:45:30,withdrawal,False
562,983,714,8584520,pending,2025-04-05 09:45:30,withdrawal,False
563,18,77,10538823,failed,2025-03-25 05:45:30,deposit,False
564,424,410,11204644,pending,2025-04-20 07:45:30,transfer,False
565,16,1081,9442513,pending,2025-02-28 10:45:30,deposit,False
566,134,220,1915441,failed,2025-04-02 18:45:30,deposit,False
567,901,399,9670383,failed,2025-03-22 19:45:30,transfer,False
568,384,969,8022074,failed,2025-05-05 15:45:30,withdrawal,False
569,533,754,8839223,failed,2025-03-01 00:45:30,transfer,False
570,211,324,9696977,pending,2025-04-29 03:45:30,deposit,False
571,463,123,8937366,pending,2025-03-23 02:45:30,withdrawal,False
572,673,170,7085574,failed,2025-03-30 17:45:30,withdrawal,False
573,624,1002,1448977,pending,2025-03-08 22:45:30,withdrawal,False
574,391,1075,10782200,success,2025-03-15 13:45:30,deposit,False
575,74,498,3870911,success,2025-04-10 14:45:30,withdrawal,False
576,452,191,12781734,success,2025-03-15 16:45:30,transfer,False
577,22,59,13650499,failed,2025-04-04 22:45:30,deposit,False
578,571,695,7821165,pending,2025-03-30 20:45:30,transfer,False
579,535,882,1964744,failed,2025-03-08 07:45:30,withdrawal,False
580,1186,220,62548,failed,2025-03-25 15:45:30,transfer,False
581,425,1191,5574591,pending,2025-03-09 12:45:30,withdrawal,False
582,235,805,6517383,failed,2025-04-15 03:45:30,deposit,False
583,707,718,11579996,pending,2025-03-18 14:45:30,transfer,False
584,947,1156,2741136,success,2025-04-15 22:45:30,deposit,False
585,536,237,2416,pending,2025-03-27 17:45:30,withdrawal,False
586,19,1169,4339271,failed,2025-04-17 04:45:30,deposit,False
587,719,231,4395701,failed,2025-02-22 00:45:30,deposit,False
588,962,836,12719177,pending,2025-02-08 06:45:30,transfer,False
589,1155,797,13701699,success,2025-04-06 02:45:30,transfer,False
590,113,298,8846749,pending,2025-03-21 08:45:30,withdrawal,False
591,297,1075,9762944,pending,2025-02-13 04:45:30,withdrawal,False
592,522,162,11528337,failed,2025-05-02 01:45:30,deposit,False
593,80,485,10668363,success,2025-04-08 07:45:30,transfer,False
594,577,755,11151676,success,2025-03-29 14:45:30,transfer,False
595,4,1028,2593510,pending,2025-03-04 15:45:30,transfer,False
596,447,1077,11544165,pending,2025-04-27 05:45:30,transfer,False
597,765,756,10820585,success,2025-05-05 20:45:30,deposit,False
598,911,700,13226413,pending,2025-02-12 03:45:30,deposit,False
599,495,634,7902785,failed,2025-02-15 05:45:30,transfer,False
600,1124,72,6157762,success,2025-04-13 21:45:30,deposit,False
601,999,41,881168,failed,2025-04-22 22:45:30,transfer,False
602,16,843,8246168,success,2025-04-15 14:45:30,deposit,False
603,204,1164,6803743,failed,2025-03-13 01:45:30,deposit,False
604,616,1027,12135425,pending,2025-03-15 18:45:30,transfer,False
605,402,1088,6926260,pending,2025-03-20 11:45:30,withdrawal,False
606,764,219,7816245,failed,2025-02-04 12:45:30,withdrawal,False
607,386,253,3072807,pending,2025-02-18 00:45:30,withdrawal,False
608,1081,166,11194617,failed,2025-04-01 06:45:30,withdrawal,False
609,957,1153,8643497,pending,2025-03-04 18:45:30,withdrawal,False
610,583,152,6218851,failed,2025-03-15 16:45:30,withdrawal,False
611,238,1172,8372924,failed,2025-03-22 04:45:30,withdrawal,False
612,25,134,5575890,pending,2025-04-21 00:45:30,transfer,False
613,1029,244,6377057,success,2025-04-11 00:45:30,transfer,False
614,707,1061,10904527,success,2025-04-24 05:45:30,withdrawal,False
615,380,81,6425637,failed,2025-02-27 09:45:30,transfer,False
616,588,249,6147163,pending,2025-04-06 06:45:30,deposit,False
617,229,58,2571285,failed,2025-04-11 10:45:30,deposit,False
618,551,963,12241874,failed,2025-03-05 06:45:30,deposit,False
619,826,1034,4918621,success,2025-02-17 03:45:30,transfer,False
620,659,923,11029740,failed,2025-03-05 10:45:30,withdrawal,False
621,665,1069,11272545,pending,2025-03-24 17:45:30,withdrawal,False
622,603,1017,1123249,pending,2025-03-26 02:45:30,deposit,False
623,892,341,4722320,pending,2025-05-04 11:45:30,transfer,False
624,921,644,8538205,pending,2025-04-26 09:45:30,transfer,False
625,836,916,14187058,pending,2025-03-07 16:45:30,transfer,True
626,1148,1139,1817804,failed,2025-05-03 23:45:30,withdrawal,False
627,279,685,12773892,failed,2025-03-27 01:45:30,transfer,False
628,639,239,13397566,pending,2025-02-14 06:45:30,withdrawal,False
629,576,760,11666403,success,2025-03-25 21:45:30,withdrawal,False
630,1150,376,528571,failed,2025-02-21 02:45:30,transfer,False
631,635,1089,824244,success,2025-03-08 02:45:30,deposit,False
632,612,172,13387698,failed,2025-02-08 00:45:30,deposit,False
633,11,61,4467661,failed,2025-05-01 20:45:30,deposit,False
634,646,1126,4152275,pending,2025-03-05 18:45:30,withdrawal,False
635,833,963,11653567,failed,2025-05-05 12:45:30,transfer,False
636,884,706,7405090,failed,2025-02-10 16:45:30,withdrawal,False
637,1194,411,6843361,failed,2025-02-15 15:45:30,withdrawal,False
638,768,499,2137225,pending,2025-04-15 10:45:30,withdrawal,False
639,706,1084,14218026,success,2025-03-18 11:45:30,transfer,True
640,1165,981,3955853,failed,2025-02-24 23:45:30,withdrawal,False
641,39,579,6450555,pending,2025-03-22 05:45:30,transfer,False
642,286,890,14293058,success,2025-02-10 18:45:30,deposit,True
643,852,116,9202510,pending,2025-05-02 07:45:30,deposit,False
644,910,293,5681731,success,2025-03-04 19:45:30,transfer,False
645,294,406,6612926,pending,2025-03-31 18:45:30,transfer,False
646,879,343,7999030,success,2025-03-10 05:45:30,deposit,False
647,356,659,340032,success,2025-04-30 04:45:30,transfer,False
648,510,293,2395833,failed,2025-04-25 04:45:30,withdrawal,False
649,993,372,11795727,success,2025-04-20 03:45:30,transfer,False
650,1007,498,841929,success,2025-02-12 11:45:30,withdrawal,False
651,649,174,14022128,pending,2025-04-25 14:45:30,withdrawal,True
652,397,913,11563651,success,2025-03-14 08:45:30,deposit,False
653,463,110,12865777,pending,2025-02-07 04:45:30,transfer,False
654,765,211,3523912,failed,2025-02-16 14:45:30,deposit,False
655,922,1118,14233532,pending,2025-03-22 02:45:30,deposit,True
656,169,563,9616217,failed,2025-03-05 10:45:30,transfer,False
657,387,589,5148322,pending,2025-04-14 14:45:30,deposit,False
658,753,159,12252418,success,2025-04-07 05:45:30,transfer,False
659,672,974,8220866,success,2025-04-02 17:45:30,deposit,False
660,403,901,13122653,success,2025-04-05 15:45:30,withdrawal,False
661,268,883,7309676,success,2025-02-17 20:45:30,deposit,False
662,281,39,2758756,success,2025-04-08 05:45:30,deposit,False
663,586,224,12196559,failed,2025-03-25 03:45:30,deposit,False
664,43,1014,9348721,pending,2025-05-03 16:45:30,deposit,False
665,1019,608,12791473,pending,2025-05-02 19:45:30,transfer,False
666,166,149,2225561,pending,2025-03-26 18:45:30,withdrawal,False
667,1198,1019,4969673,failed,2025-04-20 13:45:30,deposit,False
668,465,681,7142540,pending,2025-04-06 15:45:30,deposit,False
669,1120,763,730963,pending,2025-02-25 18:45:30,transfer,False
670,420,438,836891,failed,2025-03-04 22:45:30,transfer,False
671,849,405,14860485,failed,2025-03-11 19:45:30,transfer,True
672,696,566,11180152,success,2025-03-18 21:45:30,withdrawal,False
673,743,630,5024083,pending,2025-04-30 15:45:30,deposit,False
674,705,225,4699063,failed,2025-02-17 12:45:30,deposit,False
675,1130,310,2965505,failed,2025-03-01 20:45:30,deposit,False
676,916,214,13229081,pending,2025-02-19 06:45:30,withdrawal,False
677,1034,369,1943980,pending,2025-04-19 00:45:30,deposit,False
678,1033,540,7666516,success,2025-04-18 09:45:30,withdrawal,False
679,1103,297,14620985,failed,2025-02-20 15:45:30,deposit,True
680,665,165,14234326,success,2025-04-07 22:45:30,withdrawal,True
681,852,402,12624565,pending,2025-02-08 08:45:30,withdrawal,False
682,636,985,4124839,success,2025-03-31 13:45:30,deposit,False
683,947,420,4427783,pending,2025-03-15 03:45:30,deposit,False
684,58,797,4059621,failed,2025-05-04 23:45:30,deposit,False
685,385,106,5375201,failed,2025-04-06 12:45:30,deposit,False
686,348,268,7882446,success,2025-03-15 18:45:30,deposit,False
687,944,917,2261808,success,2025-03-04 23:45:30,withdrawal,False
688,1153,372,2283044,success,2025-02-15 15:45:30,deposit,False
689,199,1012,13232271,pending,2025-03-04 16:45:30,deposit,False
690,201,659,11005366,success,2025-04-22 20:45:30,deposit,False
691,389,803,2057101,pending,2025-04-07 14:45:30,transfer,False
692,368,568,8614954,pending,2025-03-17 04:45:30,transfer,False
693,1099,465,7873681,failed,2025-02-20 16:45:30,transfer,False
694,474,89,2288187,pending,2025-04-09 22:45:30,deposit,False
695,839,236,14509457,success,2025-04-08 00:45:30,withdrawal,True
696,50,1154,12841151,failed,2025-03-17 20:45:30,withdrawal,False
697,884,736,8222334,success,2025-04-12 23:45:30,transfer,False
698,39,594,5540004,failed,2025-03-07 17:45:30,transfer,False
699,621,328,1351011,failed,2025-03-04 23:45:30,deposit,False
700,585,956,3144168,failed,2025-05-05 12:45:30,withdrawal,False
